2020-01-06,2911.5791015625,1356.6453857421875,3115.9560546875,920.0
2020-01-07,2948.081787109375,1366.48291015625,3142.85888671875,934.0
2020-01-08,2905.8154296875,1356.6453857421875,3114.0341796875,918.0
2020-01-09,2958.6484375,1375.3834228515625,3165.9189453125,924.0
2020-01-10,2952.884765625,1383.815673828125,3159.19287109375,920.0
2020-01-14,2987.46630859375,1391.7794189453125,3154.388916015625,918.0
2020-01-15,2963.451416015625,1383.815673828125,3141.898193359375,912.0
2020-01-16,2952.884765625,1377.25732421875,3126.52490234375,933.0
2020-01-17,2937.515380859375,1377.25732421875,3137.093994140625,935.0
2020-01-20,2983.6240234375,1375.3834228515625,3195.704345703125,935.0
2020-01-21,2963.451416015625,1372.57275390625,3135.17236328125,924.0
2020-01-22,2987.46630859375,1385.2210693359375,3152.467041015625,921.0
2020-01-23,2997.072509765625,1381.0048828125,3137.093994140625,886.0
2020-01-24,3010.52099609375,1389.437255859375,3135.17236328125,890.0
2020-01-27,2993.22998046875,1385.2210693359375,3138.0546875,875.0
2020-01-28,2990.34814453125,1381.94189453125,3141.898193359375,874.0
2020-01-29,2987.46630859375,1391.31103515625,3156.310546875,874.0
2020-01-30,2971.136474609375,1399.7431640625,3144.78076171875,845.0
2020-01-31,2984.58447265625,1401.616943359375,3142.85888671875,856.0
2020-02-03,2962.490966796875,1405.3646240234375,3170.722900390625,847.0
2020-02-04,2901.97314453125,1401.616943359375,3129.407470703125,857.0
2020-02-05,2967.293701171875,1404.896240234375,3199.5478515625,869.0
2020-02-06,3014.36328125,1408.643798828125,3253.353759765625,870.0
2020-02-07,3012.442138671875,1420.355224609375,3277.37451171875,874.0
2020-02-10,3006.678466796875,1393.6533203125,3288.904296875,861.0
2020-02-12,3016.28466796875,1410.0491943359375,3305.23828125,874.0
2020-02-13,2985.54541015625,1413.796875,3309.081787109375,874.0
2020-02-14,2989.3876953125,1416.6075439453125,3290.825927734375,905.0
2020-02-17,2980.7421875,1407.7069091796875,3296.591064453125,930.0
2020-02-18,2976.89990234375,1402.553955078125,3262.001220703125,933.0
2020-02-19,3009.560302734375,1400.68017578125,3257.197021484375,942.0
2020-02-20,3007.63916015625,1390.8426513671875,3275.452880859375,948.0
2020-02-21,3021.08740234375,1407.7069091796875,3290.825927734375,987.0
2020-02-25,2972.096923828125,1387.094970703125,3261.04052734375,980.0
2020-02-26,2955.7666015625,1379.599609375,3183.213623046875,988.0
2020-02-27,2929.83056640625,1358.9876708984375,3155.349609375,946.0
2020-02-28,2812.156982421875,1323.385009765625,2938.203125,903.0
2020-03-02,2830.888671875,1339.781005859375,2931.4775390625,891.0
2020-03-03,2779.01611328125,1338.3756103515625,2930.5166015625,887.0
2020-03-04,2857.30517578125,1378.1942138671875,3093.85693359375,895.0
2020-03-05,2906.776123046875,1396.464111328125,3141.898193359375,923.0
2020-03-06,2872.6748046875,1372.1043701171875,3090.974365234375,868.0
2020-03-09,2872.194580078125,1370.698974609375,3114.9951171875,780.0
2020-03-10,2860.18701171875,1362.2667236328125,3095.778564453125,778.0
2020-03-11,2764.126953125,1360.3929443359375,2987.205322265625,762.0
2020-03-12,2796.30712890625,1342.5916748046875,2932.4384765625,720.0
2020-03-13,2760.284423828125,1336.0333251953125,2654.759765625,672.0
2020-03-16,2757.402587890625,1335.096435546875,2747.4794921875,672.0
2020-03-17,2797.748046875,1343.9970703125,2692.71240234375,683.0
2020-03-18,2896.20947265625,1363.2037353515625,2575.01123046875,709.0
2020-03-19,3151.729248046875,1371.1673583984375,2815.2177734375,702.0
2020-03-23,3087.368896484375,1324.7904052734375,2804.16796875,728.0
2020-03-24,2966.333251953125,1286.3770751953125,2918.02587890625,782.0
2020-03-25,3056.629638671875,1329.4749755859375,3114.9951171875,830.0
2020-03-26,3174.783447265625,1325.2589111328125,3134.211669921875,822.0
2020-03-27,3338.085693359375,1349.6185302734375,3206.2734375,809.0
2020-03-30,3394.779296875,1307.6239013671875,3141.697998046875,824.0
2020-03-31,3300.94140625,1326.9317626953125,3121.151123046875,820.0
2020-04-01,3083.94140625,1304.2451171875,2977.32373046875,784.0
2020-04-02,3087.851318359375,1262.733154296875,2974.388427734375,773.0
2020-04-03,3083.94140625,1251.1484375,3032.115234375,758.0
2020-04-06,3293.12158203125,1338.9991455078125,3207.251953125,800.0
2020-04-07,3305.828857421875,1348.17041015625,3180.83447265625,856.0
2020-04-08,3366.432373046875,1339.964599609375,3076.143798828125,865.0
2020-04-09,3213.946044921875,1332.241455078125,3037.00732421875,884.0
2020-04-10,3211.013671875,1326.4490966796875,3060.4892578125,894.0
2020-04-13,3212.968505859375,1333.6895751953125,3033.093505859375,881.0
2020-04-14,3191.464111328125,1325.0009765625,3080.0576171875,904.0
2020-04-15,3187.55419921875,1349.1358642578125,3107.453369140625,899.0
2020-04-16,3232.51806640625,1348.17041015625,3107.453369140625,917.0
2020-04-17,3188.531494140625,1364.58203125,3135.827392578125,934.0
2020-04-20,3147.4775390625,1333.6895751953125,3076.143798828125,930.0
2020-04-21,3154.31982421875,1343.343505859375,3091.798583984375,913.0
2020-04-22,3202.21630859375,1349.6185302734375,3104.51806640625,896.0
2020-04-23,3219.810791015625,1355.410888671875,3146.58984375,913.0
2020-04-24,3211.990966796875,1370.857177734375,3084.94970703125,910.0
2020-04-27,3211.990966796875,1379.545654296875,3130.935302734375,917.0
2020-04-28,3220.788330078125,1407.5419921875,3116.259033203125,931.0
2020-04-30,3077.09912109375,1413.3343505859375,3041.8994140625,916.0
2020-05-01,3098.603759765625,1391.613037109375,3020.3740234375,914.0
2020-05-07,3005.7431640625,1404.1632080078125,2999.827392578125,945.0
2020-05-08,3064.391845703125,1405.1285400390625,3106.474853515625,956.0
2020-05-11,3009.653076171875,1419.126708984375,3089.841796875,993.0
2020-05-12,3035.067626953125,1404.6458740234375,3111.366943359375,986.0
2020-05-13,3043.864990234375,1381.9591064453125,3069.294921875,1001.0
2020-05-14,3001.83349609375,1380.5111083984375,3080.0576171875,969.0
2020-05-15,2984.23876953125,1372.7879638671875,3096.690673828125,997.0
2020-05-18,3034.090087890625,1358.789794921875,3173.00732421875,992.0
2020-05-19,2996.946044921875,1354.4454345703125,3157.3525390625,999.0
2020-05-20,2986.19384765625,1338.0338134765625,3112.345458984375,990.0
2020-05-21,2920.70263671875,1327.4144287109375,3018.417236328125,990.0
2020-05-22,2904.085693359375,1273.3525390625,3008.633056640625,990.0
2020-05-25,2925.590087890625,1292.1776123046875,3013.525146484375,983.0
2020-05-26,2922.65771484375,1293.625732421875,3008.633056640625,969.0
2020-05-27,2913.8603515625,1308.106689453125,3028.201416015625,987.0
2020-05-28,2909.461669921875,1316.795166015625,3082.992919921875,1030.0
2020-05-29,2885.02490234375,1318.7259521484375,3068.316650390625,976.0
2020-06-01,2898.220703125,1318.7259521484375,3098.6474609375,995.0
2020-06-02,2882.09228515625,1317.27783203125,3090.820068359375,1000.0
2020-06-03,2872.317626953125,1320.174072265625,3096.690673828125,992.0
2020-06-04,2887.468505859375,1327.4144287109375,3144.633056640625,994.0
2020-06-05,2852.279296875,1320.65673828125,3129.956787109375,977.0
2020-06-08,2834.196044921875,1319.6912841796875,3158.3310546875,978.0
2020-06-09,2860.09912109375,1325.483642578125,3171.05029296875,974.0
2020-06-10,2824.909912109375,1326.4490966796875,3122.129638671875,973.0
2020-06-11,2835.662109375,1326.9317626953125,3102.561279296875,952.0
2020-06-12,2806.82666015625,1321.6220703125,3095.712158203125,971.0
2020-06-15,2829.79736328125,1299.4180908203125,3073.208740234375,923.0
2020-06-16,2853.74560546875,1323.0701904296875,3137.7841796875,949.0
2020-06-17,2856.677978515625,1330.7933349609375,3135.827392578125,953.0
2020-06-18,2842.015869140625,1315.829833984375,3091.798583984375,935.0
2020-06-19,2841.527099609375,1330.3106689453125,3071.251953125,932.0
2020-06-22,2836.15087890625,1333.206787109375,3098.6474609375,937.0
2020-06-23,2866.45263671875,1354.4454345703125,3111.366943359375,960.0
2020-06-24,2856.189208984375,1347.687744140625,3110.388427734375,971.0
2020-06-25,2834.196044921875,1334.6549072265625,3101.582763671875,998.0
2020-06-26,2848.369384765625,1343.826171875,3155.395751953125,979.0
2020-06-29,2816.112548828125,1321.6220703125,3092.777099609375,960.0
2020-06-30,2817.090087890625,1327.4144287109375,3164.201416015625,948.0
2020-07-01,2756.486572265625,1311.4854736328125,3118.2158203125,953.0
2020-07-02,2817.578857421875,1320.65673828125,3106.474853515625,956.0
2020-07-03,2824.421142578125,1317.7606201171875,3123.10791015625,943.0
2020-07-06,2854.234375,1338.9991455078125,3171.05029296875,962.0
2020-07-07,2832.240966796875,1339.48193359375,3154.417236328125,1000.0
2020-07-08,2859.12158203125,1338.0338134765625,3188.661865234375,992.0
2020-07-09,2901.641845703125,1351.066650390625,3207.251953125,1004.0
2020-07-10,2869.38525390625,1345.2742919921875,3194.532470703125,988.0
2020-07-13,2884.04736328125,1354.4454345703125,3238.561279296875,1000.0
2020-07-14,2915.8154296875,1366.0301513671875,3233.669189453125,976.0
2020-07-15,2917.770263671875,1381.9591064453125,3271.827392578125,976.0
2020-07-16,2898.70947265625,1379.545654296875,3230.73388671875,972.0
2020-07-17,2913.37158203125,1366.0301513671875,3242.474853515625,979.0
2020-07-20,2926.078857421875,1381.4764404296875,3274.7626953125,992.0
2020-07-21,2892.8447265625,1361.6859130859375,3268.89208984375,1004.0
2020-07-22,2878.671142578125,1356.8590087890625,3250.30224609375,994.0
2020-07-27,2932.432373046875,1379.545654296875,3291.395751953125,1004.0
2020-07-28,2912.394287109375,1377.6148681640625,3262.043212890625,1010.0
2020-07-29,2907.01806640625,1370.3743896484375,3280.633056640625,987.0
2020-07-30,2906.529296875,1383.4072265625,3283.568359375,982.0
2020-07-31,2842.015869140625,1365.5474853515625,3188.661865234375,965.0
2020-08-03,2882.5810546875,1408.9901123046875,3224.86328125,1026.0
2020-08-04,2980.328857421875,1408.0247802734375,3218.992919921875,1068.0
2020-08-05,2942.207275390625,1398.853515625,3174.964111328125,1057.0
2020-08-06,2935.364990234375,1407.059326171875,3147.568359375,1034.0
2020-08-07,2941.229736328125,1406.57666015625,3148.546875,1054.0
2020-08-11,2972.509033203125,1414.2998046875,3184.748291015625,1066.0
2020-08-12,3037.0224609375,1428.7806396484375,3239.53955078125,983.0
2020-08-13,3048.752197265625,1447.1231689453125,3212.14404296875,974.0
2020-08-14,3053.6396484375,1441.330810546875,3252.259033203125,982.0
2020-08-17,3031.15771484375,1435.0557861328125,3273.7841796875,972.0
2020-08-18,3043.864990234375,1444.7095947265625,3276.719482421875,954.0
2020-08-19,3033.112548828125,1450.019287109375,3277.697998046875,949.0
2020-08-20,3017.472900390625,1422.02294921875,3248.345458984375,930.0
2020-08-21,3010.630615234375,1432.1595458984375,3248.345458984375,945.0
2020-08-24,3024.3154296875,1429.263427734375,3262.043212890625,941.0
2020-08-25,3038.0,1423.9537353515625,3270.848876953125,940.0
2020-08-26,3043.864990234375,1423.9537353515625,3257.151123046875,926.0
2020-08-27,3025.292724609375,1404.6458740234375,3196.4892578125,909.0
2020-08-28,2993.0361328125,1381.9591064453125,3161.26611328125,903.0
2020-08-31,2892.35595703125,1344.308837890625,3011.568359375,933.0
2020-09-01,2825.887451171875,1317.7606201171875,2931.827392578125,932.0
2020-09-02,2833.218505859375,1328.862548828125,2900.02880859375,944.0
2020-09-03,2842.9931640625,1334.1722412109375,2934.7626953125,968.0
2020-09-04,2804.3828125,1320.65673828125,2910.79150390625,965.0
2020-09-07,2761.3740234375,1306.1759033203125,2847.1943359375,982.0
2020-09-08,2824.909912109375,1302.7969970703125,2889.75537109375,1022.0
2020-09-09,2781.90087890625,1274.31787109375,2863.338134765625,1015.0
2020-09-10,2781.412109375,1269.00830078125,2885.3525390625,1094.0
2020-09-11,2774.0810546875,1262.25048828125,2857.956787109375,1151.0
2020-09-14,2698.32666015625,1199.017333984375,2770.877685546875,1181.0
2020-09-15,2676.333251953125,1234.254150390625,2744.46044921875,1175.0
2020-09-16,2734.98193359375,1255.4927978515625,2790.446044921875,1183.0
2020-09-17,2715.921142578125,1263.2159423828125,2798.2734375,1200.0
2020-09-18,2637.722900390625,1199.5,2683.798583984375,1181.0
2020-09-23,2644.07666015625,1226.531005859375,2695.05029296875,1220.0
2020-09-24,2660.69384765625,1207.705810546875,2683.309326171875,1187.0
2020-09-25,2651.40771484375,1201.9134521484375,2678.906494140625,1158.0
2020-09-28,2712.5,1199.5,2720.0,1155.0
2020-09-29,3213.0,1191.0,2665.0,1122.0
2020-09-30,3885.0,1177.5,2656.0,1132.0
2020-10-02,3878.0,1191.0,2677.0,1176.0
2020-10-05,3876.0,1192.5,2655.0,1192.0
2020-10-06,3877.0,1214.0,2698.5,1202.0
2020-10-07,3877.0,1212.0,2738.5,1193.0
2020-10-08,3876.0,1201.5,2726.0,1215.0
2020-10-09,3876.0,1197.0,2694.0,1226.0
2020-10-12,3876.0,1195.0,2704.5,1232.0
2020-10-13,3877.0,1205.0,2696.5,1243.0
2020-10-14,3878.0,1202.0,2736.0,1193.0
2020-10-15,3879.0,1212.0,2744.0,1158.0
2020-10-16,3881.0,1215.0,2764.5,1125.0
2020-10-19,3884.0,1214.5,2737.0,1135.0
2020-10-20,3885.0,1213.0,2725.0,1122.0
2020-10-21,3887.0,1226.0,2790.5,1108.0
2020-10-22,3887.0,1210.0,2762.5,1082.0
2020-10-23,3889.0,1200.0,2770.5,1081.0
2020-10-26,3889.0,1217.5,2798.0,1048.0
2020-10-27,3889.0,1220.0,2836.0,1057.0
2020-10-28,3889.0,1214.5,2786.0,1061.0
2020-10-29,3887.0,1216.5,2765.0,1050.0
2020-10-30,3887.0,1212.5,2792.5,1015.0
2020-11-02,3885.0,1223.5,2921.0,1025.0
2020-11-04,3888.0,1211.0,2909.5,1035.0
2020-11-05,3889.0,1229.0,2934.5,1050.0
2020-11-06,3889.0,1223.0,2990.0,1078.0
2020-11-09,3890.0,1237.0,3028.0,1116.0
2020-11-10,3890.0,1225.0,3050.0,1089.0
2020-11-11,3883.0,1250.0,3092.0,1111.0
2020-11-12,3877.0,1264.5,3162.0,1127.0
2020-11-13,3877.0,1260.0,3105.0,1094.0
2020-11-16,3894.0,1265.5,3150.0,1107.0
2020-11-17,3907.0,1264.0,3137.0,1115.0
2020-11-18,3892.0,1256.5,3080.0,1093.0
2020-11-19,3866.0,1289.5,3092.0,1089.0
2020-11-20,3876.0,1279.0,3042.0,1128.0
2020-11-24,3877.0,1295.0,3004.0,1159.0
2020-11-25,3876.0,1290.0,3016.0,1125.0
2020-11-26,3874.0,1285.0,3064.0,1162.0
2020-11-27,3873.0,1287.0,3060.0,1191.0
2020-11-30,3873.0,1284.5,2982.5,1169.0
2020-12-01,3875.0,1260.0,2999.0,1130.0
2020-12-02,3872.0,1266.5,2977.5,1143.0
2020-12-03,3870.0,1280.0,3029.0,1122.0
2020-12-04,3875.0,1264.0,2990.5,1040.0
2020-12-07,3880.0,1263.5,2969.0,997.0
2020-12-08,3880.0,1275.0,2969.0,1031.0
2020-12-09,3875.0,1290.0,2935.0,1034.0
2020-12-10,3875.0,1311.5,2950.5,1007.0
2020-12-11,3880.0,1330.0,2947.0,1024.0
